publish_time,source_stamp,city,region,store_no,store_name,address,station_id,station_name,station_role,station_distance_km,fallback_used,aqi,aqi_status,pollutant,pm25_avg,pm25_hour,pm10_avg,pm10_hour,o3_8h,o3_hour,co_8h,co_hour,so2_hour,no2_hour
2026-09-04 10:00,2026090409,新北,北三區,981,新店家樂福店,新北市新店區中興路三段1號1F,56,新店,primary,5.244,0,45.0,Good,,2.2,7.0,9.0,6.0,4.0,2.0,0.2,0.46,0.4,19.0
2026-09-04 10:00,2026090409,桃園,桃新區,982,內壢家樂福店,桃園市中壢區中華路一段450號1F,18,平鎮,primary,3.207,0,38.0,Good,,3.6,2.0,15.0,16.0,3.0,6.0,0.2,0.24,1.2,16.0
2026-09-04 10:00,2026090409,桃園,桃新區,984,經國家樂福店,桃園市桃園區經國路 369號B1F,43,桃園,primary,0.831,0,43.0,Good,,6.7,8.0,11.0,17.0,17.0,18.0,0.3,0.39,1.0,18.0
2026-09-04 10:00,2026090409,台北,北二區,986,內湖CITYLINK店,台北市內湖區成功路四段188號1F,29,松山,primary,3.996,0,53.0,Moderate,6,1.7,6.0,7.0,8.0,4.0,0.0,0.2,0.54,1.4,25.0
2026-09-04 10:00,2026090409,高雄,南一區,987,新光三越高雄左營店,高雄市左營區高鐵路123號3F,17,左營,primary,1.037,0,40.0,Good,,10.0,5.0,20.0,18.0,22.0,46.0,0.3,0.29,0.3,6.0
2026-09-04 10:00,2026090409,嘉義,南一區,988,秀泰嘉義店,嘉義市西區文化路299號1F,63,嘉義,primary,3.538,0,35.0,Good,,1.9,6.0,21.0,22.0,11.0,37.0,0.2,0.32,1.8,5.0
2026-09-04 10:00,2026090409,高雄,南二區,990,高雄成功家樂福OUTLET店,高雄市前鎮區中華五路1111號1F,10,小港,primary,3.812,0,38.0,Good,,8.7,6.0,23.0,24.0,21.0,39.0,0.3,0.24,0.0,11.0
2026-09-04 10:00,2026090409,台北,北一區,992,西門漢中,台北市萬華區漢中街110號,62,萬華,primary,2.232,0,52.0,Moderate,6,6.0,10.0,7.0,6.0,1.0,0.0,0.4,0.49,0.5,24.0
2026-09-04 10:00,2026090409,新北,北三區,993,秀泰樹林,新北市樹林區樹新路40-6號1F,4,土城,primary,5.133,0,50.0,Good,,2.4,7.0,13.0,21.0,2.0,0.0,0.3,0.53,1.0,21.0
2026-09-04 10:00,2026090409,新北,北三區,995,JCPARK新莊店,新北市新莊區幸福路742號1F,57,新莊,primary,0.49,0,50.0,Good,,4.5,5.0,12.0,10.0,6.0,4.0,0.3,0.66,0.8,21.0
2026-09-04 10:00,2026090409,新北,北三區,996,板橋府中店,新北市板橋區中山路一段19號1F,30,板橋,primary,0.142,0,51.0,Moderate,6,3.6,6.0,9.0,7.0,2.0,1.0,0.4,0.71,0.4,22.0
2026-09-04 10:00,2026090409,新北,北三區,997,京站小碧潭店,新北市新店區中央路157號5F,56,新店,primary,5.244,0,45.0,Good,,2.2,7.0,9.0,6.0,4.0,2.0,0.2,0.46,0.4,19.0
2026-09-04 10:00,2026090409,屏東,南二區,998,屏東車站店,屏東縣屏東市公勇路62號1F,38,屏東,primary,1.241,0,43.0,Good,,4.5,7.0,26.0,26.0,14.0,48.0,0.3,0.46,1.7,6.0
